statename;Population;Total area;Land area;Water area;gdp;Population Dencity;Very useful fiture
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Missouri;4454189;104656;102269;2387;260933;42,56028321;0,023340406
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Montana;4684333;135659;111898;23761;46179;34,53020441;0,212345171
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nebraska;4874747;135767;131171;4597;116111;35,90524207;0,035045856
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
Nevada;5024369;82933;77857;5076;142081;60,58347099;0,06519645
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Hampshire;5576606;225163;206232;1893;75162;24,76697326;0,009178983
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Jersey;5607154;269601;268431;117;563616;20,79797182;0,000435866
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
New Mexico;5795483;169635;140268;29367;92987;34,16442951;0,209363504
